client_id,product_type,transaction_date,amount,transaction_type,revenue
59,account,2024-01-09,160.48,deposit,0.0
59,account,2023-07-20,211.23,deposit,0.0
59,loan,2023-10-16,24.82,,
59,loan,2023-02-14,0.0,interest,0.0
59,loan,2024-03-02,139.56,repayment,1.86
59,loan,2023-10-20,277.43,repayment,3.12
59,loan,2023-09-01,59.09,repayment,0.87
60,loan,2025-06-01,47.66,fee,
60,loan,2025-03-25,207.29,repayment,2.76
60,loan,2024-10-20,180.7,interest,3.51
60,loan,2024-04-26,8.89,repayment,0.05
60,loan,2025-09-19,74.38,repayment,0.44
60,loan,2024-10-02,99999.0,interest,1215.09
60,loan,2025-11-20,1.94,repayment,0.01
60,loan,2025-04-24,49.38,repayment,0.63
61,card,2022-10-07,9.02,fee,0.12
61,card,2023-07-22,42.52,withdrawal,
61,card,2022-08-10,78.25,purchase,0.96
61,card,2022-12-15,0.0,purchase,0.0
61,card,2022-04-24,209.6,,
61,card,2022-08-28,100.98,withdrawal,1.95
62,account,2024-08-11,10.56,transfer_in,0.0
62,account,2023-11-28,225.89,transfer_out,2.69
62,account,2023-01-30,160.64,withdrawal,1.75
62,card,2023-11-15,224.48,refund,-3.83
62,card,2023-09-27,198.56,withdrawal,3.01
62,card,2024-04-17,3.64,purchase,0.04
62,card,2024-04-03,9.83,purchase,0.12
62,loan,2024-05-23,11.76,repayment,0.07
62,loan,2023-07-02,8.06,repayment,0.07
62,loan,2024-06-05,274.76,repayment,3.27
62,loan,2024-02-01,73.85,interest,1.33
62,loan,2024-03-28,87.79,repayment,0.92
62,loan,2023-12-24,60.41,repayment,0.41
62,loan,2024-08-17,8.89,repayment,0.1
62,loan,2023-01-30,7.61,repayment,0.11
62,loan,2023-10-12,24.53,repayment,0.3
62,loan,2024-08-12,0.67,interest,0.01
63,account,2022-05-24,15.08,transfer_out,0.15
63,account,2023-07-02,38.91,withdrawal,-999.0
63,account,2023-07-03,58.15,withdrawal,0.79
63,account,2022-01-29,0.83,transfer_in,0.0
63,card,2022-05-11,344.48,withdrawal,4.56
63,card,2023-09-14,-100.0,purchase,-1.13
63,card,2022-08-15,251.51,purchase,3.2
63,loan,2023-10-02,147.0,repayment,1.97
63,loan,2023-08-14,138.81,repayment,1.75
64,account,2025-06-28,3.02,withdrawal,0.03
64,account,2025-08-27,0.0,deposit,0.0
64,account,2025-07-09,67.59,deposit,0.0
64,account,2024-10-27,11.79,transfer_out,0.13
64,account,2024-02-02,79.93,deposit,0.0
64,account,2024-04-11,44.85,withdrawal,0.53
64,card,2024-05-01,206.72,fee,3.03
64,card,2024-06-15,163.1,withdrawal,3.17
64,card,2024-07-21,198.34,purchase,3.67
64,card,2025-02-07,59.73,purchase,0.91
64,card,2024-09-09,-100.0,purchase,-1.56
64,card,2024-02-01,25.13,refund,-0.48
64,card,2024-05-30,39.49,purchase,0.56
64,card,2024-02-02,10.59,fee,0.19
64,card,2024-09-06,2.84,purchase,0.05
64,card,2023-09-03,297.49,purchase,3.75
64,loan,2025-03-17,-100.0,repayment,-1.27
64,loan,2024-07-29,132.83,fee,1.62
64,loan,2024-05-16,6.49,interest,0.08
64,loan,2024-04-25,197.22,interest,
64,loan,2024-03-29,6.78,repayment,0.09
64,loan,2024-03-18,300.67,interest,5.72
65,card,2023-10-23,0.0,purchase,0.0
65,card,2023-09-25,94.68,purchase,1.45
65,loan,2024-07-20,23.8,repayment,0.24
65,loan,2025-01-04,19.19,interest,0.27
65,loan,2023-08-14,-100.0,repayment,-0.76
66,card,2025-03-25,41.32,purchase,0.42
66,card,2024-10-16,220.29,purchase,2.84
66,card,2024-07-18,13.88,purchase,0.18
66,loan,2024-03-09,9.9,,
66,loan,2025-10-01,207.22,repayment,2.67
66,loan,2025-01-11,37.66,repayment,0.26
66,loan,2025-03-03,12.46,interest,0.15
66,loan,2025-01-27,90.4,repayment,1.28
66,loan,2025-10-19,22.95,fee,0.29
67,account,2023-07-14,41.37,transfer_out,0.28
67,account,2024-04-06,40.99,deposit,0.0
67,account,2024-07-27,-100.0,deposit,0.0
67,account,2024-10-20,27.31,transfer_out,0.22
67,account,2024-03-20,108.64,deposit,0.0
67,loan,2023-08-20,359.86,interest,5.95
67,loan,2024-11-04,19.64,fee,
67,loan,2023-10-21,3.8,fee,0.07
67,loan,2023-08-25,127.77,interest,1.87
67,loan,2023-07-05,76.54,repayment,1.14
68,account,2025-04-14,59.04,transfer_out,0.32
68,account,2024-04-05,78.45,withdrawal,1.56
68,account,2023-08-26,132.45,transfer_out,1.16
68,account,2025-05-24,206.18,,
68,account,2025-02-17,21.84,transfer_out,0.19
68,card,2023-10-13,290.4,purchase,3.18
68,card,2025-02-27,-100.0,withdrawal,-1.36
68,card,2023-08-31,71.06,withdrawal,0.73
68,card,2024-09-10,317.52,withdrawal,6.14
68,card,2024-02-10,172.4,fee,2.29
69,account,2023-06-02,28.87,transfer_out,0.2
69,account,2022-11-16,0.0,withdrawal,0.0
69,account,2024-02-13,370.71,transfer_in,0.0
69,card,2024-02-18,96.07,purchase,1.41
69,card,2023-05-18,32.83,fee,0.52
69,card,2023-02-27,39.96,withdrawal,
69,card,2022-11-18,18.31,fee,0.25
69,card,2024-01-13,70.53,withdrawal,0.91
69,card,2023-03-14,344.31,purchase,5.02
69,loan,2023-10-26,25.75,interest,0.3
69,loan,2023-04-14,48.73,repayment,0.55
69,loan,2023-02-14,537.78,repayment,6.46
69,loan,2022-11-17,127.14,repayment,1.16
69,loan,2023-04-11,64.41,repayment,0.4
70,account,2023-02-20,33.33,transfer_out,0.4
70,account,2024-03-15,77.46,deposit,0.0
70,account,2023-12-16,40.44,transfer_in,0.0
70,card,2023-05-21,101.83,fee,1.25
70,card,2024-03-19,29.92,purchase,0.5
71,card,2024-10-08,99999.0,purchase,1208.32
71,card,2024-04-14,186.78,purchase,
71,card,2024-03-09,188.05,purchase,2.04
71,card,2024-04-19,0.76,purchase,0.01
71,card,2024-09-16,13.75,fee,0.27
71,card,2024-10-03,124.8,withdrawal,
71,card,2025-01-14,185.93,fee,1.99
71,card,2025-05-25,0.44,fee,0.0
71,card,2025-02-13,0.42,purchase,0.01
71,card,2024-05-06,163.9,purchase,2.48
71,loan,2024-07-09,83.62,repayment,0.81
71,loan,2024-05-19,117.75,repayment,1.27
72,card,2023-07-19,70.0,withdrawal,0.93
72,card,2022-09-05,81.87,purchase,
72,card,2023-06-11,68.67,purchase,0.89
72,card,2024-03-16,0.0,purchase,0.0
72,card,2024-04-17,204.76,purchase,3.77
72,card,2023-07-21,45.57,purchase,
72,card,2022-08-26,11.03,withdrawal,0.16
72,card,2023-04-07,41.58,refund,-0.7
73,card,2022-02-23,58.99,,
73,card,2023-04-20,8.18,refund,-0.15
73,card,2022-07-06,222.44,purchase,3.56
73,card,2022-03-16,0.89,purchase,0.01
73,card,2023-02-07,0.0,purchase,0.0
73,card,2023-11-02,82.66,purchase,1.51
73,card,2022-04-10,86.71,purchase,0.93
73,loan,2022-02-19,19.47,fee,0.28
73,loan,2022-11-25,13.74,repayment,0.08
73,loan,2022-08-17,270.93,repayment,2.88
73,loan,2022-06-18,303.78,fee,5.23
74,card,2024-03-25,197.44,purchase,3.27
74,card,2024-06-20,339.76,purchase,6.48
74,card,2024-07-16,3.49,purchase,0.05
74,card,2025-12-01,15.47,purchase,0.19
74,card,2024-04-13,149.3,purchase,2.57
74,loan,2024-10-29,65.29,repayment,0.7
74,loan,2025-01-28,65.27,fee,0.78
74,loan,2024-02-21,141.53,fee,2.3
74,loan,2025-01-23,109.6,repayment,1.02
74,loan,2024-08-18,203.31,repayment,2.9
74,loan,2024-04-18,45.18,,
74,loan,2024-07-09,238.13,repayment,2.34
74,loan,2024-09-06,70.65,interest,1.0
75,loan,2024-06-14,42.89,repayment,0.52
75,loan,2024-01-25,15.8,fee,0.28
75,loan,2024-09-20,99999.0,repayment,636.33
75,loan,2024-10-18,76.07,repayment,1.08
75,loan,2023-09-20,29.17,fee,0.49
75,loan,2024-11-15,154.68,interest,1.97
75,loan,2024-03-17,39.44,repayment,0.36
76,account,2024-05-21,160.65,withdrawal,2.71
76,account,2024-03-06,99999.0,transfer_in,0.0
76,account,2024-11-29,91.48,withdrawal,1.59
76,account,2024-08-23,194.47,withdrawal,3.11
76,account,2023-11-09,16.23,deposit,0.0
76,loan,2025-02-13,60.33,interest,-999.0
76,loan,2024-06-15,132.07,repayment,1.47
76,loan,2025-10-19,87.32,fee,1.05
76,loan,2025-04-18,11.87,repayment,0.12
77,card,2024-07-26,33.32,purchase,0.66
77,card,2024-01-08,135.58,purchase,2.57
77,card,2024-12-24,22.98,purchase,0.33
77,card,2023-06-12,51.79,purchase,1.01
77,card,2024-09-07,32.35,withdrawal,0.62
77,loan,2023-12-30,52.13,repayment,0.5
77,loan,2025-02-16,405.02,repayment,5.57
77,loan,2023-12-19,40.56,repayment,0.37
77,loan,2023-12-04,346.09,repayment,3.02
77,loan,2024-05-19,178.31,repayment,1.32
77,loan,2024-08-02,21.91,repayment,0.3
78,account,2024-03-08,145.93,withdrawal,1.84
78,account,2025-03-21,294.09,deposit,0.0
78,account,2025-05-06,62.67,withdrawal,1.24
78,card,2024-11-23,31.23,fee,0.33
78,card,2025-03-29,19.94,purchase,0.31
78,card,2024-10-06,186.6,,
78,card,2025-09-05,99999.0,purchase,1399.86
78,card,2024-01-21,99999.0,withdrawal,1100.77
78,card,2023-12-14,2.58,purchase,0.03
78,card,2025-05-25,37.31,purchase,0.5
78,card,2024-09-25,99999.0,withdrawal,1507.19
78,loan,2024-09-16,0.0,repayment,0.0
78,loan,2024-04-04,7.23,repayment,0.06
79,account,2024-03-20,256.95,transfer_out,3.5
79,account,2025-02-28,113.28,withdrawal,1.79
79,account,2024-03-24,130.22,transfer_out,1.09
79,account,2024-07-07,10.76,deposit,0.0
79,account,2025-01-30,137.59,withdrawal,2.02
79,account,2024-01-05,26.47,transfer_in,0.0
79,account,2024-02-14,102.0,withdrawal,1.21
79,account,2024-09-07,232.1,withdrawal,
79,account,2024-07-22,0.0,transfer_out,0.0
79,account,2024-05-19,-100.0,,
79,account,2023-12-24,31.05,transfer_in,0.0
79,card,2025-02-27,52.42,fee,0.94
79,card,2025-03-11,49.73,purchase,0.86
79,card,2025-01-15,138.5,withdrawal,2.42
79,card,2024-11-02,1.87,withdrawal,0.03
79,card,2024-05-03,99999.0,purchase,1346.49
79,card,2023-08-02,54.25,purchase,1.03
79,card,2024-09-29,8.75,fee,0.16
79,card,2023-10-04,27.13,purchase,-999.0
79,card,2023-07-13,4.61,fee,0.0
79,loan,2024-04-05,124.03,interest,2.31
79,loan,2024-03-14,61.45,repayment,0.83
79,loan,2023-11-24,95.58,repayment,1.08
80,account,2023-06-03,117.43,transfer_in,0.0
80,account,2023-06-11,169.08,transfer_out,1.41
80,account,2024-03-15,12.06,transfer_in,0.0
80,card,2023-12-17,277.53,purchase,4.83
80,card,2023-08-01,-100.0,withdrawal,-1.48
80,card,2024-03-19,230.09,purchase,2.36
80,card,2024-11-21,29.49,purchase,0.45
80,card,2023-05-30,3.9,,
80,card,2024-11-22,99999.0,withdrawal,1570.41
80,card,2024-04-07,85.07,,
80,card,2023-10-19,13.15,withdrawal,0.15
80,card,2024-09-12,166.46,purchase,-999.0
80,card,2023-11-07,80.74,withdrawal,1.35
80,loan,2023-08-11,128.97,repayment,1.03
80,loan,2024-07-13,223.97,repayment,2.23
80,loan,2023-08-28,280.74,interest,3.48
80,loan,2024-02-03,175.56,repayment,2.48
80,loan,2024-02-18,135.07,repayment,1.17
80,loan,2023-12-13,14.01,interest,0.24
81,account,2025-01-25,119.51,transfer_in,0.0
81,account,2023-08-11,175.39,withdrawal,3.25
81,account,2025-01-23,99999.0,withdrawal,1465.9
81,account,2024-08-28,21.4,transfer_out,0.26
81,account,2023-11-30,52.88,deposit,0.0
81,account,2023-08-09,247.02,withdrawal,2.91
81,account,2024-12-24,99999.0,withdrawal,1967.51
81,loan,2024-01-31,63.68,repayment,0.33
81,loan,2024-12-12,49.1,repayment,0.54
81,loan,2023-05-13,255.31,repayment,1.57
81,loan,2025-01-02,46.35,fee,0.5
81,loan,2024-03-11,33.3,repayment,0.43
81,loan,2023-05-29,71.16,repayment,1.05
82,account,2024-05-27,19.46,transfer_out,0.21
82,account,2025-03-31,87.51,transfer_out,0.66
82,card,2025-08-09,125.17,purchase,1.47
82,card,2024-10-27,64.55,withdrawal,-999.0
82,card,2024-04-27,26.7,purchase,0.46
82,loan,2024-08-02,72.82,repayment,0.94
82,loan,2024-10-25,23.13,repayment,0.18
82,loan,2024-03-08,-100.0,interest,0.0
82,loan,2024-02-27,53.18,repayment,0.48
82,loan,2025-01-12,217.76,fee,2.44
83,account,2023-03-14,76.71,transfer_in,0.0
83,account,2024-05-24,184.96,transfer_out,2.03
83,account,2024-03-12,151.77,deposit,0.0
83,account,2024-05-08,6.28,transfer_out,0.04
83,account,2024-02-24,112.04,transfer_in,0.0
83,card,2023-01-28,99999.0,withdrawal,1379.4
83,card,2023-09-02,138.96,purchase,1.95
83,card,2023-07-04,16.3,withdrawal,0.18
83,card,2024-05-04,105.79,withdrawal,0.0
83,card,2024-05-29,88.47,purchase,1.04
83,card,2022-11-09,54.21,purchase,0.92
83,loan,2024-05-21,97.64,interest,1.38
83,loan,2024-06-10,231.62,interest,3.43
83,loan,2024-03-31,42.23,repayment,0.57
83,loan,2024-02-16,66.35,interest,1.02
84,card,2024-07-08,35.74,purchase,0.37
84,card,2025-03-18,99999.0,purchase,
84,card,2025-06-05,234.38,purchase,0.0
84,card,2025-04-15,22.43,fee,0.43
84,card,2025-02-20,58.56,withdrawal,0.79
84,card,2025-02-20,122.1,,
84,loan,2024-05-09,0.0,repayment,0.0
84,loan,2024-07-14,43.96,repayment,0.42
84,loan,2024-01-09,77.36,repayment,0.62
84,loan,2023-08-11,76.05,repayment,0.95
84,loan,2025-04-08,53.84,interest,0.95
84,loan,2024-06-07,309.35,repayment,4.58
85,account,2024-12-08,0.0,deposit,0.0
85,account,2024-02-24,82.15,withdrawal,1.61
85,account,2024-09-02,45.89,transfer_in,0.0
85,account,2024-08-31,193.69,deposit,0.0
85,account,2023-11-26,49.82,transfer_out,0.62
85,card,2024-09-06,210.56,purchase,-999.0
85,card,2025-04-28,67.63,withdrawal,1.26
85,card,2024-08-13,90.86,,
85,card,2023-11-27,-100.0,withdrawal,-1.8
85,card,2025-03-12,126.95,,
86,card,2023-08-19,308.43,purchase,4.09
86,card,2022-09-20,83.62,purchase,1.18
86,card,2022-11-27,140.13,withdrawal,1.82
86,card,2022-03-08,49.31,withdrawal,0.0
86,card,2023-10-28,6.31,withdrawal,0.07
86,card,2022-12-18,159.61,purchase,2.34
86,card,2023-02-14,37.41,withdrawal,0.47
86,loan,2023-08-29,111.06,repayment,1.43
86,loan,2023-04-27,131.0,repayment,1.09
87,account,2024-02-03,51.47,withdrawal,0.98
87,account,2024-06-18,29.23,transfer_in,0.0
87,account,2025-03-25,40.11,transfer_in,0.0
87,account,2025-03-10,-100.0,withdrawal,-1.32
87,account,2024-10-08,59.69,transfer_in,0.0
87,account,2023-10-25,1.11,deposit,0.0
87,account,2024-05-09,79.79,withdrawal,1.42
87,account,2024-07-15,99999.0,withdrawal,1170.66
87,loan,2023-09-08,312.35,fee,4.52
87,loan,2025-02-19,1.84,repayment,0.02
87,loan,2024-09-12,29.32,interest,0.46
87,loan,2024-08-28,10.43,repayment,0.06
88,account,2024-10-23,122.19,deposit,0.0
88,account,2024-09-14,4.56,withdrawal,-999.0
88,account,2024-04-16,85.41,deposit,0.0
88,card,2023-03-01,305.49,fee,4.08
88,card,2023-05-05,72.88,purchase,1.16
88,card,2023-06-22,56.19,purchase,
88,card,2023-03-10,166.21,fee,2.84
88,loan,2024-02-23,76.36,interest,1.16
88,loan,2024-03-11,0.0,fee,0.0
88,loan,2024-02-10,247.44,,
88,loan,2023-12-10,40.8,repayment,0.43
88,loan,2023-05-31,93.35,repayment,1.34
88,loan,2023-09-02,135.83,fee,2.59
88,loan,2023-09-28,0.12,repayment,0.0
89,loan,2024-01-09,25.01,repayment,0.2
89,loan,2022-06-29,43.38,repayment,0.25
89,loan,2023-05-23,0.0,repayment,0.0
89,loan,2023-05-12,17.2,interest,0.24
89,loan,2023-01-09,231.65,interest,4.35
89,loan,2023-07-14,63.36,repayment,0.88
89,loan,2024-02-21,230.01,repayment,1.89
90,account,2022-11-02,238.99,withdrawal,3.93
90,account,2022-07-01,107.28,deposit,0.0
90,account,2023-03-31,253.14,withdrawal,4.8
90,account,2022-03-22,111.95,transfer_in,0.0
90,loan,2022-02-27,66.31,repayment,0.37
90,loan,2022-04-11,238.97,,
90,loan,2022-08-01,20.94,interest,0.22
90,loan,2023-02-14,99999.0,repayment,1332.72
90,loan,2022-07-25,63.59,repayment,0.86
90,loan,2023-04-20,244.93,repayment,2.36
90,loan,2023-02-19,178.17,interest,3.5
90,loan,2023-09-04,76.63,fee,1.4
90,loan,2022-06-23,170.82,repayment,1.94
91,account,2024-10-23,45.77,deposit,0.0
91,account,2023-10-25,-100.0,deposit,0.0
91,account,2024-11-26,99999.0,transfer_out,1392.47
91,account,2023-10-03,11.05,transfer_out,0.06
91,account,2023-11-28,0.65,transfer_out,0.0
91,account,2023-09-20,29.03,withdrawal,0.34
91,card,2023-08-15,60.95,withdrawal,0.94
91,card,2024-11-23,-100.0,purchase,-1.69
91,loan,2024-09-05,6.27,repayment,0.03
91,loan,2023-08-29,11.22,repayment,0.13
91,loan,2024-10-13,68.73,repayment,0.65
91,loan,2023-02-24,282.28,repayment,4.02
91,loan,2023-11-11,320.56,fee,5.67
91,loan,2024-09-23,206.56,repayment,2.25
92,card,2024-03-25,99999.0,withdrawal,1118.62
92,card,2024-04-26,22.05,purchase,0.29
92,card,2023-11-03,80.25,purchase,1.25
92,card,2024-10-24,120.9,purchase,1.56
92,card,2024-11-19,91.79,purchase,1.63
93,account,2025-02-09,95.3,withdrawal,
93,account,2024-10-24,212.93,transfer_out,1.46
93,account,2025-03-02,27.15,withdrawal,0.53
93,account,2023-08-14,12.64,transfer_in,0.0
93,account,2025-01-07,237.43,deposit,0.0
93,card,2024-01-24,71.14,purchase,0.94
93,card,2025-03-23,29.66,purchase,0.45
93,card,2024-11-02,71.87,purchase,0.92
93,loan,2024-02-25,79.5,interest,0.81
93,loan,2024-12-18,106.16,repayment,1.26
93,loan,2025-01-05,74.27,repayment,1.07
94,account,2023-10-08,129.46,,
94,account,2024-05-05,280.26,transfer_out,2.88
94,account,2024-05-03,300.51,deposit,0.0
94,account,2024-11-04,0.37,transfer_in,0.0
94,account,2024-05-22,85.4,withdrawal,1.17
94,account,2024-09-25,184.6,,
94,account,2023-09-10,144.76,deposit,0.0
94,loan,2024-12-15,17.16,repayment,0.18
94,loan,2024-09-22,51.37,repayment,0.58
94,loan,2024-10-08,99999.0,repayment,762.47
95,account,2023-05-11,99999.0,deposit,0.0
95,account,2023-10-01,65.46,transfer_in,0.0
95,account,2024-01-13,72.44,deposit,0.0
95,loan,2024-01-13,36.75,repayment,0.41
95,loan,2022-06-08,3.82,repayment,0.03
96,account,2024-02-21,293.83,transfer_out,2.2
96,account,2023-06-19,99999.0,transfer_in,0.0
96,account,2024-12-07,57.48,deposit,0.0
96,account,2024-10-06,7.02,deposit,0.0
96,account,2023-10-15,3.49,transfer_in,0.0
96,account,2023-06-04,9.96,,
96,account,2024-03-23,43.26,transfer_out,0.42
96,loan,2023-11-01,99999.0,interest,1773.82
97,account,2025-09-14,0.31,deposit,0.0
97,account,2024-01-20,99999.0,deposit,0.0
97,account,2024-03-03,-100.0,withdrawal,
97,account,2025-06-20,99999.0,transfer_in,0.0
97,account,2025-10-23,47.45,withdrawal,0.53
97,account,2024-07-02,179.47,deposit,0.0
97,account,2024-08-09,0.0,transfer_out,0.0
97,account,2025-04-05,471.57,transfer_out,3.2
97,card,2024-03-22,54.74,purchase,0.75
97,card,2024-11-28,0.0,purchase,
97,card,2024-10-02,40.46,refund,-0.8
97,card,2023-12-11,276.3,purchase,4.25
97,card,2024-10-17,33.45,purchase,0.54
97,card,2024-10-06,26.0,purchase,0.31
97,card,2025-01-14,369.18,fee,4.66
97,loan,2025-06-21,134.98,interest,2.58
97,loan,2024-01-26,217.39,interest,4.04
97,loan,2024-12-04,24.19,fee,0.32
97,loan,2024-09-02,192.61,repayment,1.89
98,account,2023-06-15,286.92,deposit,0.0
98,account,2024-12-06,39.71,deposit,0.0
98,account,2024-09-29,146.53,withdrawal,1.48
98,account,2024-08-01,99999.0,transfer_out,1091.25
98,account,2023-07-31,99999.0,withdrawal,1331.89
98,loan,2024-04-26,152.68,fee,1.9
98,loan,2024-09-04,130.79,repayment,1.82
98,loan,2024-07-31,5.41,repayment,0.07
98,loan,2024-03-20,85.24,repayment,0.43
98,loan,2023-12-29,45.44,repayment,0.41
98,loan,2023-11-19,17.95,repayment,0.09
99,account,2024-01-22,201.52,transfer_out,1.9
99,account,2023-12-03,105.85,,
99,account,2024-11-11,87.18,deposit,0.0
99,account,2024-02-10,32.13,transfer_out,0.29
99,account,2024-02-17,65.4,withdrawal,0.72
99,loan,2023-12-14,19.68,repayment,0.15
99,loan,2024-02-10,0.0,interest,0.0
99,loan,2024-04-21,173.22,repayment,1.04
99,loan,2023-06-11,178.88,repayment,2.25
99,loan,2023-07-03,35.02,fee,0.51
99,loan,2025-01-10,152.53,repayment,1.15
99,loan,2023-11-26,151.71,repayment,1.04
99,loan,2023-07-21,107.12,repayment,0.79
100,account,2024-11-18,418.16,transfer_out,3.3
100,account,2025-03-10,3.46,withdrawal,0.06
100,account,2024-07-08,99999.0,deposit,0.0
100,card,2023-09-12,7.48,purchase,
100,card,2024-11-24,0.0,purchase,0.0
100,card,2023-10-29,105.37,purchase,1.28
100,card,2024-01-08,-100.0,purchase,-1.83
100,card,2024-07-14,55.33,fee,0.63
100,card,2025-02-04,99999.0,refund,-1925.99
100,card,2023-10-02,10.81,purchase,0.13
101,account,2023-07-09,392.08,,
101,account,2024-04-30,53.49,transfer_out,0.32
101,card,2023-05-15,186.82,purchase,2.94
101,card,2023-07-10,45.73,withdrawal,0.0
101,loan,2024-02-28,282.58,repayment,2.03
101,loan,2023-09-18,39.35,,
101,loan,2023-12-23,146.84,repayment,2.0
102,account,2024-07-20,75.5,transfer_out,0.77
102,account,2025-03-07,117.79,transfer_out,1.35
102,account,2024-11-28,362.97,deposit,0.0
102,account,2024-05-05,20.2,deposit,0.0
102,account,2023-11-16,96.71,withdrawal,0.97
102,account,2025-01-26,182.76,withdrawal,-999.0
102,account,2025-01-31,48.76,deposit,0.0
102,card,2025-01-02,99999.0,purchase,1172.74
102,card,2024-04-29,68.63,withdrawal,0.86
102,card,2024-01-25,282.4,refund,-4.09
102,card,2024-03-12,44.35,withdrawal,0.68
102,card,2025-04-09,16.77,purchase,0.26
102,card,2023-11-16,68.66,fee,1.25
102,card,2025-06-21,59.23,purchase,0.65
102,loan,2024-04-16,62.96,interest,0.82
102,loan,2025-02-14,14.02,interest,0.19
102,loan,2025-02-19,14.01,repayment,0.14
102,loan,2024-04-28,22.35,repayment,0.23
102,loan,2024-08-04,13.96,repayment,0.12
102,loan,2024-03-14,352.61,repayment,3.52
102,loan,2024-09-20,47.42,repayment,0.64
102,loan,2025-01-06,215.84,fee,3.61
103,account,2024-10-12,30.91,withdrawal,0.59
103,account,2025-03-08,72.22,transfer_out,1.04
103,account,2024-06-14,1.16,deposit,0.0
103,account,2024-03-19,108.77,withdrawal,2.03
103,account,2025-01-26,62.57,deposit,0.0
103,card,2025-07-16,34.1,fee,0.45
103,card,2025-05-27,57.36,fee,0.99
103,card,2023-12-01,101.78,purchase,-999.0
103,loan,2024-06-11,1.58,interest,0.02
103,loan,2024-08-22,5.33,interest,0.07
103,loan,2025-01-09,70.05,fee,0.84
103,loan,2024-10-24,3.48,repayment,0.02
103,loan,2024-04-13,9.84,fee,0.12
104,account,2023-09-25,47.84,transfer_out,0.28
104,account,2025-03-20,22.16,deposit,0.0
104,account,2023-12-09,267.39,withdrawal,0.0
104,loan,2024-03-15,50.73,repayment,0.32
104,loan,2025-05-12,62.46,interest,0.0
104,loan,2024-09-27,243.51,repayment,2.69
104,loan,2024-09-09,231.95,repayment,2.69
104,loan,2024-03-21,105.85,repayment,1.36
104,loan,2024-11-24,17.92,interest,
104,loan,2025-03-13,-100.0,repayment,-1.08
104,loan,2025-01-28,1.9,repayment,0.02
104,loan,2023-12-01,96.04,repayment,1.25
104,loan,2024-03-16,201.23,repayment,1.54
105,account,2024-02-29,25.51,withdrawal,0.51
105,account,2023-01-19,295.33,withdrawal,3.12
105,card,2024-04-06,35.77,purchase,0.42
105,card,2024-10-26,97.99,purchase,1.18
105,card,2023-04-13,81.35,fee,1.23
105,card,2023-03-13,41.32,withdrawal,0.5
105,card,2024-01-06,99999.0,purchase,1598.95
105,card,2024-09-16,77.06,purchase,0.94
105,loan,2023-12-28,47.11,interest,0.77
105,loan,2024-01-26,535.72,fee,8.26
105,loan,2023-03-26,99999.0,interest,1647.85
105,loan,2023-06-13,68.63,interest,0.9
